ID	CDC1551.1.halflife	CDC1551.2.halflife	Uninfected.1.halflife	Uninfected.2.halflife
sp|Q10567|AP1B1_HUMANAP-1complexsubunitbeta-1OS=HomosapiensGN=AP1B1PE=1SV=2;tr|C9J1E7|C9J1E7_HUMANAP-1complexsubunitbeta-1(Fragment)OS=HomosapiensGN=AP1B1PE=1SV=1;tr|H7C034|H7C034_HUMANAP-1complexsubunitbeta-1(Fragment)OS=HomosapiensGN=AP1B1PE=1SV=1;tr|A0A087WXS3|A0A087WXS3_HUMANAP-2complexsubunitbetaOS=HomosapiensGN=AP2B1PE=1SV=1;tr|K7EKZ5|K7EKZ5_HUMANAP-2complexsubunitbetaOS=HomosapiensGN=AP2B1PE=1SV=1	46.56718509	42.60013998	41.93789056	39.90097123
sp|Q12965|MYO1E_HUMANUnconventionalmyosin-IeOS=HomosapiensGN=MYO1EPE=1SV=2;tr|H0YNQ8|H0YNQ8_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YLE5|H0YLE5_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YLJ4|H0YLJ4_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YNB0|H0YNB0_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YN00|H0YN00_HUMANUnconventionalmyosin-IeOS=HomosapiensGN=MYO1EPE=1SV=1	33.13363036	28.85735022	27.12054015	31.43649798
sp|Q13200|PSMD2_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2OS=HomosapiensGN=PSMD2PE=1SV=3;tr|H7C1H2|H7C1H2_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2(Fragment)OS=HomosapiensGN=PSMD2PE=1SV=1;tr|H7C2Q3|H7C2Q3_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2(Fragment)OS=HomosapiensGN=PSMD2PE=1SV=1;tr|C9JPC0|C9JPC0_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2(Fragment)OS=HomosapiensGN=PSMD2PE=1SV=1	43.22436948	47.83781338	46.81105547	45.34159597
sp|Q13263|TIF1B_HUMANTranscriptionintermediaryfactor1-betaOS=HomosapiensGN=TRIM28PE=1SV=5;tr|M0R0K9|M0R0K9_HUMANTranscriptionintermediaryfactor1-beta(Fragment)OS=HomosapiensGN=TRIM28PE=1SV=1;tr|M0R2I3|M0R2I3_HUMANTranscriptionintermediaryfactor1-beta(Fragment)OS=HomosapiensGN=TRIM28PE=1SV=1;tr|M0R3C0|M0R3C0_HUMANTranscriptionintermediaryfactor1-beta(Fragment)OS=HomosapiensGN=TRIM28PE=1SV=1	38.51924127	36.53616504	35.65181912	35.35595171
sp|Q13283|G3BP1_HUMANRasGTPase-activatingprotein-bindingprotein1OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RIZ6|E5RIZ6_HUMANRasGTPase-activatingprotein-bindingprotein1(Fragment)OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RH00|E5RH00_HUMANRasGTPase-activatingprotein-bindingprotein1OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RI46|E5RI46_HUMANRasGTPase-activatingprotein-bindingprotein1(Fragment)OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RIF8|E5RIF8_HUMANRasGTPase-activatingprotein-bindingprotein1(Fragment)OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RH42|E5RH42_HUMANRasGTPase-activatingprotein-bindingprotein1(Fragment)OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RJU8|E5RJU8_HUMANRasGTPase-activatingprotein-bindingprotein1OS=HomosapiensGN=G3BP1PE=1SV=1	28.77632588	30.32298714	32.63865487	33.94972573
sp|Q13435|SF3B2_HUMANSplicingfactor3Bsubunit2OS=HomosapiensGN=SF3B2PE=1SV=2;tr|E9PPJ0|E9PPJ0_HUMANSplicingfactor3Bsubunit2OS=HomosapiensGN=SF3B2PE=1SV=1;tr|E9PJT3|E9PJT3_HUMANSplicingfactor3Bsubunit2(Fragment)OS=HomosapiensGN=SF3B2PE=1SV=1;tr|E9PJ04|E9PJ04_HUMANSplicingfactor3Bsubunit2(Fragment)OS=HomosapiensGN=SF3B2PE=1SV=8;tr|H0YCG1|H0YCG1_HUMANSplicingfactor3Bsubunit2(Fragment)OS=HomosapiensGN=SF3B2PE=1SV=1;tr|H0YEX5|H0YEX5_HUMANSplicingfactor3Bsubunit2(Fragment)OS=HomosapiensGN=SF3B2PE=1SV=1;tr|E9PIL8|E9PIL8_HUMANSplicingfactor3Bsubunit2(Fragment)OS=HomosapiensGN=SF3B2PE=1SV=8	24.66273291	32.2264808	30.44772605	25.59505402
sp|Q13492|PICAL_HUMANPhosphatidylinositol-bindingclathrinassemblyproteinOS=HomosapiensGN=PICALMPE=1SV=2;tr|E9PI56|E9PI56_HUMANPhosphatidylinositol-bindingclathrinassemblyprotein(Fragment)OS=HomosapiensGN=PICALMPE=1SV=8;tr|E9PKP6|E9PKP6_HUMANPhosphatidylinositol-bindingclathrinassemblyprotein(Fragment)OS=HomosapiensGN=PICALMPE=1SV=1;tr|E9PLJ8|E9PLJ8_HUMANPhosphatidylinositol-bindingclathrinassemblyprotein(Fragment)OS=HomosapiensGN=PICALMPE=1SV=1;tr|E5RFU0|E5RFU0_HUMANClathrincoatassemblyproteinAP180(Fragment)OS=HomosapiensGN=SNAP91PE=1SV=2;tr|E5RHK9|E5RHK9_HUMANClathrincoatassemblyproteinAP180OS=HomosapiensGN=SNAP91PE=1SV=1;tr|E5RFC6|E5RFC6_HUMANClathrincoatassemblyproteinAP180(Fragment)OS=HomosapiensGN=SNAP91PE=1SV=1;tr|E5RK51|E5RK51_HUMANClathrincoatassemblyproteinAP180(Fragment)OS=HomosapiensGN=SNAP91PE=1SV=8;tr|E5RIJ5|E5RIJ5_HUMANClathrincoatassemblyproteinAP180(Fragment)OS=HomosapiensGN=SNAP91PE=1SV=1;tr|H0YCY1|H0YCY1_HUMANPhosphatidylinositol-bindingclathrinassemblyprotein(Fragment)OS=HomosapiensGN=PICALMPE=1SV=1;tr|E5RGY9|E5RGY9_HUMANClathrincoatassemblyproteinAP180(Fragment)OS=HomosapiensGN=SNAP91PE=1SV=8;tr|E9PDG8|E9PDG8_HUMANClathrincoatassemblyproteinAP180OS=HomosapiensGN=SNAP91PE=1SV=1;sp|O60641|AP180_HUMANClathrincoatassemblyproteinAP180OS=HomosapiensGN=SNAP91PE=1SV=2;tr|E9PJT1|E9PJT1_HUMANPhosphatidylinositol-bindingclathrinassemblyproteinOS=HomosapiensGN=PICALMPE=1SV=1;tr|E9PK13|E9PK13_HUMANPhosphatidylinositol-bindingclathrinassemblyproteinOS=HomosapiensGN=PICALMPE=1SV=1	26.39778981	26.72432043	28.42574083	27.35484822
sp|Q13838|DX39B_HUMANSpliceosomeRNAhelicaseDDX39BOS=HomosapiensGN=DDX39BPE=1SV=1;tr|Q5STU3|Q5STU3_HUMANSpliceosomeRNAhelicaseDDX39BOS=HomosapiensGN=DDX39BPE=1SV=2;tr|A0A0G2JJZ9|A0A0G2JJZ9_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|F6WLT2|F6WLT2_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A140T9X3|A0A140T9X3_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A0A0MT12|A0A0A0MT12_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=6;tr|F6TRA5|F6TRA5_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|F6S4E6|F6S4E6_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A140T996|A0A140T996_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A140T973|A0A140T973_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=2;tr|A0A140T9K1|A0A140T9K1_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A140T9X9|A0A140T9X9_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|F6UJC5|F6UJC5_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A140TA18|A0A140TA18_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A140T9L4|A0A140T9L4_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|F6QYI9|F6QYI9_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A0G2JJL7|A0A0G2JJL7_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|F6R6M7|F6R6M7_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A140T9K2|A0A140T9K2_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A140T9N3|A0A140T9N3_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|H0YCC6|H0YCC6_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1	83.40861819	94.53605306	94.0641905	93.79914456
sp|Q14165|MLEC_HUMANMalectinOS=HomosapiensGN=MLECPE=1SV=1;tr|F5H1S8|F5H1S8_HUMANMalectin(Fragment)OS=HomosapiensGN=MLECPE=1SV=1;tr|H0YG07|H0YG07_HUMANMalectin(Fragment)OS=HomosapiensGN=MLECPE=1SV=1;tr|F5GX14|F5GX14_HUMANMalectinOS=HomosapiensGN=MLECPE=1SV=1	81.03062468	68.90874794	61.83066623	59.49527142
sp|Q14240|IF4A2_HUMANEukaryoticinitiationfactor4A-IIOS=HomosapiensGN=EIF4A2PE=1SV=2;tr|E7EQG2|E7EQG2_HUMANEukaryoticinitiationfactor4A-IIOS=HomosapiensGN=EIF4A2PE=1SV=1;tr|J3KSN7|J3KSN7_HUMANEukaryoticinitiationfactor4A-II(Fragment)OS=HomosapiensGN=EIF4A2PE=1SV=1	59.08349879	50.77539997	50.95016916	53.02222121
sp|Q14847|LASP1_HUMANLIMandSH3domainprotein1OS=HomosapiensGN=LASP1PE=1SV=2;tr|C9J9W2|C9J9W2_HUMANLIMandSH3domainprotein1(Fragment)OS=HomosapiensGN=LASP1PE=1SV=1;tr|F6S2S5|F6S2S5_HUMANLIMandSH3domainprotein1OS=HomosapiensGN=LASP1PE=1SV=1;tr|K7ESD6|K7ESD6_HUMANLIMandSH3domainprotein1OS=HomosapiensGN=LASP1PE=1SV=1;tr|J3KSN1|J3KSN1_HUMANLIMandSH3domainprotein1(Fragment)OS=HomosapiensGN=LASP1PE=1SV=1	41.50361986	40.46327636	41.64989186	42.40687593
sp|Q15019|SEPT2_HUMANSeptin-2OS=HomosapiensGN=SEPT2PE=1SV=1;tr|B5MCX3|B5MCX3_HUMANSeptin-2OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9J2Q4|C9J2Q4_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9IZU3|C9IZU3_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9J938|C9J938_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JB25|C9JB25_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|H7C2Y0|H7C2Y0_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9IY94|C9IY94_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JQJ4|C9JQJ4_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|H7C310|H7C310_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|B5MD47|B5MD47_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JZI2|C9JZI2_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|A0A1B0GXJ2|A0A1B0GXJ2_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JFT1|C9JFT1_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|F8WB65|F8WB65_HUMANSeptin-2OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JT15|C9JT15_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JSE7|C9JSE7_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1	31.5178261	36.13536913	38.56390257	34.62812462
sp|Q15155|NOMO1_HUMANNodalmodulator1OS=HomosapiensGN=NOMO1PE=1SV=5;sp|P69849|NOMO3_HUMANNodalmodulator3OS=HomosapiensGN=NOMO3PE=3SV=2;tr|J3KN36|J3KN36_HUMANNodalmodulator3OS=HomosapiensGN=NOMO3PE=1SV=1;tr|A0A0G2JN29|A0A0G2JN29_HUMANNodalmodulator1OS=HomosapiensGN=NOMO1PE=1SV=1;tr|A0A087X117|A0A087X117_HUMANNodalmodulator1OS=HomosapiensGN=NOMO1PE=1SV=1;sp|Q5JPE7|NOMO2_HUMANNodalmodulator2OS=HomosapiensGN=NOMO2PE=1SV=1;tr|A0A0G2JP90|A0A0G2JP90_HUMANNodalmodulator1OS=HomosapiensGN=NOMO1PE=1SV=1;tr|A0A087WW46|A0A087WW46_HUMANNodalmodulator1OS=HomosapiensGN=NOMO1PE=1SV=1;tr|A0A087WTD5|A0A087WTD5_HUMANNodalmodulator2OS=HomosapiensGN=NOMO2PE=4SV=1;tr|H3BUC9|H3BUC9_HUMANNodalmodulator1(Fragment)OS=HomosapiensGN=NOMO1PE=1SV=1;tr|H3BPS9|H3BPS9_HUMANNodalmodulator2(Fragment)OS=HomosapiensGN=NOMO2PE=4SV=1	18.4323804	18.54817527	18.35750412	19.5090133
sp|Q15233|NONO_HUMANNon-POUdomain-containingoctamer-bindingproteinOS=HomosapiensGN=NONOPE=1SV=4;tr|C9IZL7|C9IZL7_HUMANNon-POUdomain-containingoctamer-bindingprotein(Fragment)OS=HomosapiensGN=NONOPE=1SV=1;tr|H7C367|H7C367_HUMANNon-POUdomain-containingoctamer-bindingprotein(Fragment)OS=HomosapiensGN=NONOPE=1SV=8;tr|C9JYS8|C9JYS8_HUMANNon-POUdomain-containingoctamer-bindingprotein(Fragment)OS=HomosapiensGN=NONOPE=1SV=8;tr|C9J4X2|C9J4X2_HUMANNon-POUdomain-containingoctamer-bindingprotein(Fragment)OS=HomosapiensGN=NONOPE=1SV=1	36.62951074	40.37396087	39.33064433	37.9427819
sp|Q15365|PCBP1_HUMANPoly(rC)-bindingprotein1OS=HomosapiensGN=PCBP1PE=1SV=2	28.42558859	28.88947579	28.02292098	28.7302634
sp|Q15393|SF3B3_HUMANSplicingfactor3Bsubunit3OS=HomosapiensGN=SF3B3PE=1SV=4;tr|J3QRB2|J3QRB2_HUMANSplicingfactor3Bsubunit3(Fragment)OS=HomosapiensGN=SF3B3PE=1SV=1;tr|J3QL37|J3QL37_HUMANSplicingfactor3Bsubunit3(Fragment)OS=HomosapiensGN=SF3B3PE=1SV=8;tr|J3QKV4|J3QKV4_HUMANSplicingfactor3Bsubunit3(Fragment)OS=HomosapiensGN=SF3B3PE=1SV=1	45.44049679	61.9957263	65.27150274	47.79383888
sp|Q15691|MARE1_HUMANMicrotubule-associatedproteinRP/EBfamilymember1OS=HomosapiensGN=MAPRE1PE=1SV=3	27.82053045	30.80157108	31.6639909	32.2629295
sp|Q15833|STXB2_HUMANSyntaxin-bindingprotein2OS=HomosapiensGN=STXBP2PE=1SV=2;tr|M0R0M7|M0R0M7_HUMANSyntaxin-bindingprotein2OS=HomosapiensGN=STXBP2PE=1SV=1;tr|M0R118|M0R118_HUMANSyntaxin-bindingprotein2(Fragment)OS=HomosapiensGN=STXBP2PE=1SV=1;tr|M0QZ54|M0QZ54_HUMANSyntaxin-bindingprotein2(Fragment)OS=HomosapiensGN=STXBP2PE=1SV=8;tr|M0R1A1|M0R1A1_HUMANSyntaxin-bindingprotein2(Fragment)OS=HomosapiensGN=STXBP2PE=1SV=1;tr|M0R376|M0R376_HUMANSyntaxin-bindingprotein2(Fragment)OS=HomosapiensGN=STXBP2PE=1SV=1;tr|M0R0D4|M0R0D4_HUMANSyntaxin-bindingprotein2(Fragment)OS=HomosapiensGN=STXBP2PE=1SV=1;tr|A0A087WUN8|A0A087WUN8_HUMANSyntaxin-bindingprotein2OS=HomosapiensGN=STXBP2PE=1SV=1	25.59101431	28.19128751	23.34411599	21.31540933
sp|Q15907|RB11B_HUMANRas-relatedproteinRab-11BOS=HomosapiensGN=RAB11BPE=1SV=4;tr|H3BMH2|H3BMH2_HUMANRas-relatedproteinRab-11A(Fragment)OS=HomosapiensGN=RAB11APE=4SV=1;tr|H3BSC1|H3BSC1_HUMANRas-relatedproteinRab-11AOS=HomosapiensGN=RAB11APE=1SV=1;sp|P62491|RB11A_HUMANRas-relatedproteinRab-11AOS=HomosapiensGN=RAB11APE=1SV=3;tr|B4DQU5|B4DQU5_HUMANRas-relatedproteinRab-11AOS=HomosapiensGN=RAB11APE=1SV=1;tr|M0R2D0|M0R2D0_HUMANRas-relatedproteinRab-11BOS=HomosapiensGN=RAB11BPE=1SV=1;tr|M0R377|M0R377_HUMANRas-relatedproteinRab-11B(Fragment)OS=HomosapiensGN=RAB11BPE=1SV=1;tr|H3BN38|H3BN38_HUMANRas-relatedproteinRab-11A(Fragment)OS=HomosapiensGN=RAB11APE=1SV=8;sp|P57735|RAB25_HUMANRas-relatedproteinRab-25OS=HomosapiensGN=RAB25PE=1SV=2	41.94178514	42.20149663	42.42591811	40.04760168
sp|Q16186|ADRM1_HUMANProteasomalubiquitinreceptorADRM1OS=HomosapiensGN=ADRM1PE=1SV=2;tr|A0A087WX59|A0A087WX59_HUMANProteasomalubiquitinreceptorADRM1OS=HomosapiensGN=ADRM1PE=1SV=1;tr|A0A087WUX6|A0A087WUX6_HUMANProteasomalubiquitinreceptorADRM1(Fragment)OS=HomosapiensGN=ADRM1PE=1SV=1	28.51529367	30.29580887	14.2985412	30.7274187
sp|Q16658|FSCN1_HUMANFascinOS=HomosapiensGN=FSCN1PE=1SV=3;tr|C9JFC0|C9JFC0_HUMANFascin(Fragment)OS=HomosapiensGN=FSCN1PE=1SV=1;tr|A0A0A0MSB2|A0A0A0MSB2_HUMANFascin(Fragment)OS=HomosapiensGN=FSCN1PE=1SV=6;tr|C9JPH9|C9JPH9_HUMANFascin(Fragment)OS=HomosapiensGN=FSCN1PE=1SV=1	52.174989	56.65600807	54.36310109	56.25873566
sp|Q32P28|P3H1_HUMANProlyl3-hydroxylase1OS=HomosapiensGN=P3H1PE=1SV=2;tr|E2QRI1|E2QRI1_HUMANProlyl3-hydroxylase1(Fragment)OS=HomosapiensGN=P3H1PE=1SV=1;tr|H7C2W6|H7C2W6_HUMANProlyl3-hydroxylase1(Fragment)OS=HomosapiensGN=P3H1PE=1SV=1	21.75558142	22.9769175	21.12329489	22.46448668
sp|Q58FF8|H90B2_HUMANPutativeheatshockproteinHSP90-beta2OS=HomosapiensGN=HSP90AB2PPE=1SV=2	42.84353931	47.88784561	45.70123778	54.21785606
sp|Q66K74|MAP1S_HUMANMicrotubule-associatedprotein1SOS=HomosapiensGN=MAP1SPE=1SV=2;tr|M0QXQ9|M0QXQ9_HUMANMicrotubule-associatedprotein1S(Fragment)OS=HomosapiensGN=MAP1SPE=1SV=8;tr|M0QY41|M0QY41_HUMANMicrotubule-associatedprotein1S(Fragment)OS=HomosapiensGN=MAP1SPE=1SV=8;tr|M0R1M7|M0R1M7_HUMANMicrotubule-associatedprotein1S(Fragment)OS=HomosapiensGN=MAP1SPE=1SV=1;tr|M0R1J2|M0R1J2_HUMANMicrotubule-associatedprotein1S(Fragment)OS=HomosapiensGN=MAP1SPE=1SV=1;tr|M0QZ50|M0QZ50_HUMANMicrotubule-associatedprotein1SOS=HomosapiensGN=MAP1SPE=1SV=1	44.6316894	44.68765486	43.23565735	40.25895352
sp|Q6IBS0|TWF2_HUMANTwinfilin-2OS=HomosapiensGN=TWF2PE=1SV=2;tr|D6RG15|D6RG15_HUMANTwinfilin-2OS=HomosapiensGN=TWF2PE=1SV=1	35.89041065	38.78568073	37.92200273	40.92560008
sp|Q7KZF4|SND1_HUMANStaphylococcalnucleasedomain-containingprotein1OS=HomosapiensGN=SND1PE=1SV=1;tr|H7C597|H7C597_HUMANStaphylococcalnucleasedomain-containingprotein1(Fragment)OS=HomosapiensGN=SND1PE=1SV=1	46.70407253	52.51870697	52.65630116	53.48372331
sp|Q7L1Q6|BZW1_HUMANBasicleucinezipperandW2domain-containingprotein1OS=HomosapiensGN=BZW1PE=1SV=1;tr|C9IZ80|C9IZ80_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=1;tr|C9JFN4|C9JFN4_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=1;tr|H0Y503|H0Y503_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=1;tr|C9J188|C9J188_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=8;tr|C9JWF5|C9JWF5_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=8;tr|C9JV57|C9JV57_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=1	21.5619277	24.72504038	26.58507855	25.73759617
sp|Q86UX7|URP2_HUMANFermitinfamilyhomolog3OS=HomosapiensGN=FERMT3PE=1SV=1;tr|F5H1C6|F5H1C6_HUMANFermitinfamilyhomolog3(Fragment)OS=HomosapiensGN=FERMT3PE=1SV=1;tr|F5H3I6|F5H3I6_HUMANFermitinfamilyhomolog3(Fragment)OS=HomosapiensGN=FERMT3PE=1SV=1;tr|H0YFT5|H0YFT5_HUMANFermitinfamilyhomolog3(Fragment)OS=HomosapiensGN=FERMT3PE=1SV=1	47.28504378	47.30886265	53.79686957	57.78376847
sp|Q86VP6|CAND1_HUMANCullin-associatedNEDD8-dissociatedprotein1OS=HomosapiensGN=CAND1PE=1SV=2;tr|A0A0C4DGH5|A0A0C4DGH5_HUMANCullin-associatedNEDD8-dissociatedprotein1(Fragment)OS=HomosapiensGN=CAND1PE=1SV=1;tr|H0YH27|H0YH27_HUMANCullin-associatedNEDD8-dissociatedprotein1(Fragment)OS=HomosapiensGN=CAND1PE=1SV=1;sp|O75155|CAND2_HUMANCullin-associatedNEDD8-dissociatedprotein2OS=HomosapiensGN=CAND2PE=1SV=3	57.19708288	56.17159753	43.14950854	59.16063555
sp|Q86Y82|STX12_HUMANSyntaxin-12OS=HomosapiensGN=STX12PE=1SV=1;tr|B1AJQ6|B1AJQ6_HUMANSyntaxin-12(Fragment)OS=HomosapiensGN=STX12PE=1SV=2	27.23830485	28.08313827	31.21152581	33.01072927
sp|Q8IV08|PLD3_HUMANPhospholipaseD3OS=HomosapiensGN=PLD3PE=1SV=1;tr|M0R3G9|M0R3G9_HUMANPhospholipaseD3(Fragment)OS=HomosapiensGN=PLD3PE=1SV=1;tr|M0R1F7|M0R1F7_HUMANPhospholipaseD3(Fragment)OS=HomosapiensGN=PLD3PE=1SV=8;tr|M0R2W7|M0R2W7_HUMANPhospholipaseD3(Fragment)OS=HomosapiensGN=PLD3PE=1SV=1;tr|E2QRG1|E2QRG1_HUMANPhospholipaseD3(Fragment)OS=HomosapiensGN=PLD3PE=1SV=1	10.03306274	10.22844656	10.15438856	10.89128271
sp|Q8N392|RHG18_HUMANRhoGTPase-activatingprotein18OS=HomosapiensGN=ARHGAP18PE=1SV=3	30.85308388	30.59234601	25.09685659	24.403745
sp|Q8NC51|PAIRB_HUMANPlasminogenactivatorinhibitor1RNA-bindingproteinOS=HomosapiensGN=SERBP1PE=1SV=2	31.73886519	31.61666742	29.50448208	23.13261864
sp|Q92841|DDX17_HUMANProbableATP-dependentRNAhelicaseDDX17OS=HomosapiensGN=DDX17PE=1SV=2;tr|H3BLZ8|H3BLZ8_HUMANProbableATP-dependentRNAhelicaseDDX17OS=HomosapiensGN=DDX17PE=1SV=1;tr|A0A0U1RQJ0|A0A0U1RQJ0_HUMANProbableATP-dependentRNAhelicaseDDX17(Fragment)OS=HomosapiensGN=DDX17PE=1SV=1	32.69859392	33.27209388	34.23455295	38.93092322
sp|Q96AG4|LRC59_HUMANLeucine-richrepeat-containingprotein59OS=HomosapiensGN=LRRC59PE=1SV=1;tr|I3L223|I3L223_HUMANLeucine-richrepeat-containingprotein59OS=HomosapiensGN=LRRC59PE=1SV=1	54.35315425	59.62698228	59.27568549	63.84718611
sp|Q96AH8|RAB7B_HUMANRas-relatedproteinRab-7bOS=HomosapiensGN=RAB7BPE=2SV=1;tr|A0A096LP44|A0A096LP44_HUMANRas-relatedproteinRab-7bOS=HomosapiensGN=RAB7BPE=1SV=1;tr|A0A096LPF0|A0A096LPF0_HUMANRas-relatedproteinRab-7b(Fragment)OS=HomosapiensGN=RAB7BPE=1SV=1	22.83555426	23.91417596	26.86437183	25.07224941
sp|Q96BY6|DOC10_HUMANDedicatorofcytokinesisprotein10OS=HomosapiensGN=DOCK10PE=1SV=3;tr|H0YFC5|H0YFC5_HUMANDedicatorofcytokinesisprotein10(Fragment)OS=HomosapiensGN=DOCK10PE=1SV=1;tr|F8WE73|F8WE73_HUMANDedicatorofcytokinesisprotein10OS=HomosapiensGN=DOCK10PE=1SV=1;tr|H7C0I3|H7C0I3_HUMANDedicatorofcytokinesisprotein10(Fragment)OS=HomosapiensGN=DOCK10PE=1SV=1	37.56000476	38.27262915	32.18853861	35.30502933
sp|Q96C19|EFHD2_HUMANEF-handdomain-containingproteinD2OS=HomosapiensGN=EFHD2PE=1SV=1;tr|H0Y4Y4|H0Y4Y4_HUMANEF-handdomain-containingproteinD2(Fragment)OS=HomosapiensGN=EFHD2PE=1SV=1;tr|A0A087X1Z2|A0A087X1Z2_HUMANEF-handdomain-containingproteinD1OS=HomosapiensGN=EFHD1PE=1SV=1;sp|Q9BUP0|EFHD1_HUMANEF-handdomain-containingproteinD1OS=HomosapiensGN=EFHD1PE=1SV=1;tr|C9JTV4|C9JTV4_HUMANEF-handdomain-containingproteinD1(Fragment)OS=HomosapiensGN=EFHD1PE=1SV=1;tr|Q8WYH2|Q8WYH2_HUMANEF-handdomain-containingproteinD1OS=HomosapiensGN=PP1187PE=1SV=1	49.89689745	48.89284294	62.07147488	61.56424745
