ID	dPPE38.1.halflife	dPPE38.2.halflife	Uninfected.1.halflife	Uninfected.2.halflife
sp|P84077|ARF1_HUMANADP-ribosylationfactor1OS=HomosapiensGN=ARF1PE=1SV=2;sp|P61204|ARF3_HUMANADP-ribosylationfactor3OS=HomosapiensGN=ARF3PE=1SV=2;tr|F5H423|F5H423_HUMANUncharacterizedproteinOS=HomosapiensPE=3SV=1;tr|F5H0C7|F5H0C7_HUMANADP-ribosylationfactor3(Fragment)OS=HomosapiensGN=ARF3PE=3SV=1;tr|H0YGG7|H0YGG7_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=4SV=1;tr|F5H1V1|F5H1V1_HUMANADP-ribosylationfactor3(Fragment)OS=HomosapiensGN=ARF3PE=4SV=1;tr|F5H6T5|F5H6T5_HUMANADP-ribosylationfactor3(Fragment)OS=HomosapiensGN=ARF3PE=4SV=1;tr|F8WDB3|F8WDB3_HUMANADP-ribosylationfactor4OS=HomosapiensGN=ARF4PE=1SV=1	30.10137045	31.37737066	29.63868837	30.44666821
sp|P84095|RHOG_HUMANRho-relatedGTP-bindingproteinRhoGOS=HomosapiensGN=RHOGPE=1SV=1	48.23593547	49.72315781	48.714625	49.10624677
sp|Q00610|CLH1_HUMANClathrinheavychain1OS=HomosapiensGN=CLTCPE=1SV=5;tr|A0A087WVQ6|A0A087WVQ6_HUMANClathrinheavychainOS=HomosapiensGN=CLTCPE=1SV=1;tr|J3KS13|J3KS13_HUMANClathrinheavychain1OS=HomosapiensGN=CLTCPE=1SV=1;tr|K7EJJ5|K7EJJ5_HUMANClathrinheavychain1(Fragment)OS=HomosapiensGN=CLTCPE=1SV=1;tr|J3KSQ2|J3KSQ2_HUMANClathrinheavychain1(Fragment)OS=HomosapiensGN=CLTCPE=1SV=1;tr|J3KRF5|J3KRF5_HUMANClathrinheavychain1(Fragment)OS=HomosapiensGN=CLTCPE=1SV=1;tr|J3QL20|J3QL20_HUMANClathrinheavychain1OS=HomosapiensGN=CLTCPE=1SV=1;tr|F5H5N6|F5H5N6_HUMANClathrinheavychain2(Fragment)OS=HomosapiensGN=CLTCL1PE=1SV=1;tr|A0A087WV74|A0A087WV74_HUMANClathrinheavychain2OS=HomosapiensGN=CLTCL1PE=1SV=1;tr|A0A087WXH4|A0A087WXH4_HUMANClathrinheavychain2OS=HomosapiensGN=CLTCL1PE=1SV=1	51.97726234	52.34980008	50.54843822	51.46578785
sp|Q01469|FABP5_HUMANFattyacid-bindingprotein,epidermalOS=HomosapiensGN=FABP5PE=1SV=3;tr|I6L8B7|I6L8B7_HUMANFattyacid-bindingprotein,epidermalOS=HomosapiensGN=FABP5PE=1SV=1;sp|A8MUU1|FB5L3_HUMANPutativefattyacid-bindingprotein5-likeprotein3OS=HomosapiensGN=FABP5P3PE=5SV=1	48.17315301	46.40734581	43.66864412	45.43955037
sp|Q04760|LGUL_HUMANLactoylglutathionelyaseOS=HomosapiensGN=GLO1PE=1SV=4	160.7646978	166.7529904	166.2568612	170.1094354
sp|Q04917|1433F_HUMAN14-3-3proteinetaOS=HomosapiensGN=YWHAHPE=1SV=4;tr|A2IDB2|A2IDB2_HUMAN14-3-3proteineta(Fragment)OS=HomosapiensGN=YWHAHPE=1SV=1;tr|F8WEB6|F8WEB6_HUMAN14-3-3proteinetaOS=HomosapiensGN=YWHAHPE=1SV=1;tr|A2IDB1|A2IDB1_HUMAN14-3-3proteinetaOS=HomosapiensGN=YWHAHPE=1SV=1	42.16134111	44.38753652	40.14832746	43.18369755
sp|Q10567|AP1B1_HUMANAP-1complexsubunitbeta-1OS=HomosapiensGN=AP1B1PE=1SV=2;tr|C9J1E7|C9J1E7_HUMANAP-1complexsubunitbeta-1(Fragment)OS=HomosapiensGN=AP1B1PE=1SV=1;tr|H7C034|H7C034_HUMANAP-1complexsubunitbeta-1(Fragment)OS=HomosapiensGN=AP1B1PE=1SV=1;tr|A0A087WXS3|A0A087WXS3_HUMANAP-2complexsubunitbetaOS=HomosapiensGN=AP2B1PE=1SV=1;tr|K7EKZ5|K7EKZ5_HUMANAP-2complexsubunitbetaOS=HomosapiensGN=AP2B1PE=1SV=1	47.55757234	40.65977515	41.93789056	39.90097123
sp|Q12965|MYO1E_HUMANUnconventionalmyosin-IeOS=HomosapiensGN=MYO1EPE=1SV=2;tr|H0YNQ8|H0YNQ8_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YLE5|H0YLE5_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YLJ4|H0YLJ4_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YNB0|H0YNB0_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YN00|H0YN00_HUMANUnconventionalmyosin-IeOS=HomosapiensGN=MYO1EPE=1SV=1	29.1009173	29.04905775	27.12054015	31.43649798
sp|Q13200|PSMD2_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2OS=HomosapiensGN=PSMD2PE=1SV=3;tr|H7C1H2|H7C1H2_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2(Fragment)OS=HomosapiensGN=PSMD2PE=1SV=1;tr|H7C2Q3|H7C2Q3_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2(Fragment)OS=HomosapiensGN=PSMD2PE=1SV=1;tr|C9JPC0|C9JPC0_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2(Fragment)OS=HomosapiensGN=PSMD2PE=1SV=1	49.66812979	49.18725794	46.81105547	45.34159597
sp|Q13263|TIF1B_HUMANTranscriptionintermediaryfactor1-betaOS=HomosapiensGN=TRIM28PE=1SV=5;tr|M0R0K9|M0R0K9_HUMANTranscriptionintermediaryfactor1-beta(Fragment)OS=HomosapiensGN=TRIM28PE=1SV=1;tr|M0R2I3|M0R2I3_HUMANTranscriptionintermediaryfactor1-beta(Fragment)OS=HomosapiensGN=TRIM28PE=1SV=1;tr|M0R3C0|M0R3C0_HUMANTranscriptionintermediaryfactor1-beta(Fragment)OS=HomosapiensGN=TRIM28PE=1SV=1	41.02298941	36.20209663	35.65181912	35.35595171
sp|Q13492|PICAL_HUMANPhosphatidylinositol-bindingclathrinassemblyproteinOS=HomosapiensGN=PICALMPE=1SV=2;tr|E9PI56|E9PI56_HUMANPhosphatidylinositol-bindingclathrinassemblyprotein(Fragment)OS=HomosapiensGN=PICALMPE=1SV=8;tr|E9PKP6|E9PKP6_HUMANPhosphatidylinositol-bindingclathrinassemblyprotein(Fragment)OS=HomosapiensGN=PICALMPE=1SV=1;tr|E9PLJ8|E9PLJ8_HUMANPhosphatidylinositol-bindingclathrinassemblyprotein(Fragment)OS=HomosapiensGN=PICALMPE=1SV=1;tr|E5RFU0|E5RFU0_HUMANClathrincoatassemblyproteinAP180(Fragment)OS=HomosapiensGN=SNAP91PE=1SV=2;tr|E5RHK9|E5RHK9_HUMANClathrincoatassemblyproteinAP180OS=HomosapiensGN=SNAP91PE=1SV=1;tr|E5RFC6|E5RFC6_HUMANClathrincoatassemblyproteinAP180(Fragment)OS=HomosapiensGN=SNAP91PE=1SV=1;tr|E5RK51|E5RK51_HUMANClathrincoatassemblyproteinAP180(Fragment)OS=HomosapiensGN=SNAP91PE=1SV=8;tr|E5RIJ5|E5RIJ5_HUMANClathrincoatassemblyproteinAP180(Fragment)OS=HomosapiensGN=SNAP91PE=1SV=1;tr|H0YCY1|H0YCY1_HUMANPhosphatidylinositol-bindingclathrinassemblyprotein(Fragment)OS=HomosapiensGN=PICALMPE=1SV=1;tr|E5RGY9|E5RGY9_HUMANClathrincoatassemblyproteinAP180(Fragment)OS=HomosapiensGN=SNAP91PE=1SV=8;tr|E9PDG8|E9PDG8_HUMANClathrincoatassemblyproteinAP180OS=HomosapiensGN=SNAP91PE=1SV=1;sp|O60641|AP180_HUMANClathrincoatassemblyproteinAP180OS=HomosapiensGN=SNAP91PE=1SV=2;tr|E9PJT1|E9PJT1_HUMANPhosphatidylinositol-bindingclathrinassemblyproteinOS=HomosapiensGN=PICALMPE=1SV=1;tr|E9PK13|E9PK13_HUMANPhosphatidylinositol-bindingclathrinassemblyproteinOS=HomosapiensGN=PICALMPE=1SV=1	28.07359133	28.64920719	28.42574083	27.35484822
sp|Q13838|DX39B_HUMANSpliceosomeRNAhelicaseDDX39BOS=HomosapiensGN=DDX39BPE=1SV=1;tr|Q5STU3|Q5STU3_HUMANSpliceosomeRNAhelicaseDDX39BOS=HomosapiensGN=DDX39BPE=1SV=2;tr|A0A0G2JJZ9|A0A0G2JJZ9_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|F6WLT2|F6WLT2_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A140T9X3|A0A140T9X3_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A0A0MT12|A0A0A0MT12_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=6;tr|F6TRA5|F6TRA5_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|F6S4E6|F6S4E6_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A140T996|A0A140T996_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A140T973|A0A140T973_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=2;tr|A0A140T9K1|A0A140T9K1_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A140T9X9|A0A140T9X9_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|F6UJC5|F6UJC5_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A140TA18|A0A140TA18_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A140T9L4|A0A140T9L4_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|F6QYI9|F6QYI9_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A0G2JJL7|A0A0G2JJL7_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|F6R6M7|F6R6M7_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A140T9K2|A0A140T9K2_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|A0A140T9N3|A0A140T9N3_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1;tr|H0YCC6|H0YCC6_HUMANSpliceosomeRNAhelicaseDDX39B(Fragment)OS=HomosapiensGN=DDX39BPE=1SV=1	88.18209991	103.3382455	94.0641905	93.79914456
sp|Q14240|IF4A2_HUMANEukaryoticinitiationfactor4A-IIOS=HomosapiensGN=EIF4A2PE=1SV=2;tr|E7EQG2|E7EQG2_HUMANEukaryoticinitiationfactor4A-IIOS=HomosapiensGN=EIF4A2PE=1SV=1;tr|J3KSN7|J3KSN7_HUMANEukaryoticinitiationfactor4A-II(Fragment)OS=HomosapiensGN=EIF4A2PE=1SV=1	55.12549063	71.24552959	50.95016916	53.02222121
sp|Q14847|LASP1_HUMANLIMandSH3domainprotein1OS=HomosapiensGN=LASP1PE=1SV=2;tr|C9J9W2|C9J9W2_HUMANLIMandSH3domainprotein1(Fragment)OS=HomosapiensGN=LASP1PE=1SV=1;tr|F6S2S5|F6S2S5_HUMANLIMandSH3domainprotein1OS=HomosapiensGN=LASP1PE=1SV=1;tr|K7ESD6|K7ESD6_HUMANLIMandSH3domainprotein1OS=HomosapiensGN=LASP1PE=1SV=1;tr|J3KSN1|J3KSN1_HUMANLIMandSH3domainprotein1(Fragment)OS=HomosapiensGN=LASP1PE=1SV=1	40.29459674	41.21785923	41.64989186	42.40687593
sp|Q15019|SEPT2_HUMANSeptin-2OS=HomosapiensGN=SEPT2PE=1SV=1;tr|B5MCX3|B5MCX3_HUMANSeptin-2OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9J2Q4|C9J2Q4_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9IZU3|C9IZU3_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9J938|C9J938_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JB25|C9JB25_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|H7C2Y0|H7C2Y0_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9IY94|C9IY94_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JQJ4|C9JQJ4_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|H7C310|H7C310_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|B5MD47|B5MD47_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JZI2|C9JZI2_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|A0A1B0GXJ2|A0A1B0GXJ2_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JFT1|C9JFT1_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|F8WB65|F8WB65_HUMANSeptin-2OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JT15|C9JT15_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JSE7|C9JSE7_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1	35.6523644	39.51217307	38.56390257	34.62812462
sp|Q15155|NOMO1_HUMANNodalmodulator1OS=HomosapiensGN=NOMO1PE=1SV=5;sp|P69849|NOMO3_HUMANNodalmodulator3OS=HomosapiensGN=NOMO3PE=3SV=2;tr|J3KN36|J3KN36_HUMANNodalmodulator3OS=HomosapiensGN=NOMO3PE=1SV=1;tr|A0A0G2JN29|A0A0G2JN29_HUMANNodalmodulator1OS=HomosapiensGN=NOMO1PE=1SV=1;tr|A0A087X117|A0A087X117_HUMANNodalmodulator1OS=HomosapiensGN=NOMO1PE=1SV=1;sp|Q5JPE7|NOMO2_HUMANNodalmodulator2OS=HomosapiensGN=NOMO2PE=1SV=1;tr|A0A0G2JP90|A0A0G2JP90_HUMANNodalmodulator1OS=HomosapiensGN=NOMO1PE=1SV=1;tr|A0A087WW46|A0A087WW46_HUMANNodalmodulator1OS=HomosapiensGN=NOMO1PE=1SV=1;tr|A0A087WTD5|A0A087WTD5_HUMANNodalmodulator2OS=HomosapiensGN=NOMO2PE=4SV=1;tr|H3BUC9|H3BUC9_HUMANNodalmodulator1(Fragment)OS=HomosapiensGN=NOMO1PE=1SV=1;tr|H3BPS9|H3BPS9_HUMANNodalmodulator2(Fragment)OS=HomosapiensGN=NOMO2PE=4SV=1	20.54016714	16.75068914	18.35750412	19.5090133
sp|Q15233|NONO_HUMANNon-POUdomain-containingoctamer-bindingproteinOS=HomosapiensGN=NONOPE=1SV=4;tr|C9IZL7|C9IZL7_HUMANNon-POUdomain-containingoctamer-bindingprotein(Fragment)OS=HomosapiensGN=NONOPE=1SV=1;tr|H7C367|H7C367_HUMANNon-POUdomain-containingoctamer-bindingprotein(Fragment)OS=HomosapiensGN=NONOPE=1SV=8;tr|C9JYS8|C9JYS8_HUMANNon-POUdomain-containingoctamer-bindingprotein(Fragment)OS=HomosapiensGN=NONOPE=1SV=8;tr|C9J4X2|C9J4X2_HUMANNon-POUdomain-containingoctamer-bindingprotein(Fragment)OS=HomosapiensGN=NONOPE=1SV=1	38.98408843	40.23794007	39.33064433	37.9427819
sp|Q15365|PCBP1_HUMANPoly(rC)-bindingprotein1OS=HomosapiensGN=PCBP1PE=1SV=2	29.75254368	30.04867782	28.02292098	28.7302634
sp|Q15691|MARE1_HUMANMicrotubule-associatedproteinRP/EBfamilymember1OS=HomosapiensGN=MAPRE1PE=1SV=3	30.83443306	30.90038755	31.6639909	32.2629295
sp|Q15833|STXB2_HUMANSyntaxin-bindingprotein2OS=HomosapiensGN=STXBP2PE=1SV=2;tr|M0R0M7|M0R0M7_HUMANSyntaxin-bindingprotein2OS=HomosapiensGN=STXBP2PE=1SV=1;tr|M0R118|M0R118_HUMANSyntaxin-bindingprotein2(Fragment)OS=HomosapiensGN=STXBP2PE=1SV=1;tr|M0QZ54|M0QZ54_HUMANSyntaxin-bindingprotein2(Fragment)OS=HomosapiensGN=STXBP2PE=1SV=8;tr|M0R1A1|M0R1A1_HUMANSyntaxin-bindingprotein2(Fragment)OS=HomosapiensGN=STXBP2PE=1SV=1;tr|M0R376|M0R376_HUMANSyntaxin-bindingprotein2(Fragment)OS=HomosapiensGN=STXBP2PE=1SV=1;tr|M0R0D4|M0R0D4_HUMANSyntaxin-bindingprotein2(Fragment)OS=HomosapiensGN=STXBP2PE=1SV=1;tr|A0A087WUN8|A0A087WUN8_HUMANSyntaxin-bindingprotein2OS=HomosapiensGN=STXBP2PE=1SV=1	22.61474824	23.5315791	23.34411599	21.31540933
sp|Q16658|FSCN1_HUMANFascinOS=HomosapiensGN=FSCN1PE=1SV=3;tr|C9JFC0|C9JFC0_HUMANFascin(Fragment)OS=HomosapiensGN=FSCN1PE=1SV=1;tr|A0A0A0MSB2|A0A0A0MSB2_HUMANFascin(Fragment)OS=HomosapiensGN=FSCN1PE=1SV=6;tr|C9JPH9|C9JPH9_HUMANFascin(Fragment)OS=HomosapiensGN=FSCN1PE=1SV=1	53.92860141	55.86917251	54.36310109	56.25873566
sp|Q32MZ4|LRRF1_HUMANLeucine-richrepeatflightless-interactingprotein1OS=HomosapiensGN=LRRFIP1PE=1SV=2;tr|C9JTC6|C9JTC6_HUMANLeucine-richrepeatflightless-interactingprotein1(Fragment)OS=HomosapiensGN=LRRFIP1PE=1SV=1;tr|C9JSU1|C9JSU1_HUMANLeucine-richrepeatflightless-interactingprotein2(Fragment)OS=HomosapiensGN=LRRFIP2PE=1SV=1;sp|Q9Y608|LRRF2_HUMANLeucine-richrepeatflightless-interactingprotein2OS=HomosapiensGN=LRRFIP2PE=1SV=1	35.4898757	34.0204105	35.09586614	34.02007978
sp|Q32P28|P3H1_HUMANProlyl3-hydroxylase1OS=HomosapiensGN=P3H1PE=1SV=2;tr|E2QRI1|E2QRI1_HUMANProlyl3-hydroxylase1(Fragment)OS=HomosapiensGN=P3H1PE=1SV=1;tr|H7C2W6|H7C2W6_HUMANProlyl3-hydroxylase1(Fragment)OS=HomosapiensGN=P3H1PE=1SV=1	23.14689625	20.06921667	21.12329489	22.46448668
sp|Q58FF8|H90B2_HUMANPutativeheatshockproteinHSP90-beta2OS=HomosapiensGN=HSP90AB2PPE=1SV=2	52.87946407	49.05080548	45.70123778	54.21785606
sp|Q5TFQ8|SIRBL_HUMANSignal-regulatoryproteinbeta-1isoform3OS=HomosapiensGN=SIRPB1PE=1SV=1;sp|P78324|SHPS1_HUMANTyrosine-proteinphosphatasenon-receptortypesubstrate1OS=HomosapiensGN=SIRPAPE=1SV=2;tr|H3BQ21|H3BQ21_HUMANSignal-regulatoryproteinbeta-1(Fragment)OS=HomosapiensGN=SIRPB1PE=1SV=1	17.41333462	17.30974252	16.61748253	15.44124336
sp|Q66K74|MAP1S_HUMANMicrotubule-associatedprotein1SOS=HomosapiensGN=MAP1SPE=1SV=2;tr|M0QXQ9|M0QXQ9_HUMANMicrotubule-associatedprotein1S(Fragment)OS=HomosapiensGN=MAP1SPE=1SV=8;tr|M0QY41|M0QY41_HUMANMicrotubule-associatedprotein1S(Fragment)OS=HomosapiensGN=MAP1SPE=1SV=8;tr|M0R1M7|M0R1M7_HUMANMicrotubule-associatedprotein1S(Fragment)OS=HomosapiensGN=MAP1SPE=1SV=1;tr|M0R1J2|M0R1J2_HUMANMicrotubule-associatedprotein1S(Fragment)OS=HomosapiensGN=MAP1SPE=1SV=1;tr|M0QZ50|M0QZ50_HUMANMicrotubule-associatedprotein1SOS=HomosapiensGN=MAP1SPE=1SV=1	45.16295947	44.75298169	43.23565735	40.25895352
sp|Q6IBS0|TWF2_HUMANTwinfilin-2OS=HomosapiensGN=TWF2PE=1SV=2;tr|D6RG15|D6RG15_HUMANTwinfilin-2OS=HomosapiensGN=TWF2PE=1SV=1	39.64066635	38.82285744	37.92200273	40.92560008
sp|Q7KZF4|SND1_HUMANStaphylococcalnucleasedomain-containingprotein1OS=HomosapiensGN=SND1PE=1SV=1;tr|H7C597|H7C597_HUMANStaphylococcalnucleasedomain-containingprotein1(Fragment)OS=HomosapiensGN=SND1PE=1SV=1	53.70251812	53.80458656	52.65630116	53.48372331
sp|Q7L1Q6|BZW1_HUMANBasicleucinezipperandW2domain-containingprotein1OS=HomosapiensGN=BZW1PE=1SV=1;tr|C9IZ80|C9IZ80_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=1;tr|C9JFN4|C9JFN4_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=1;tr|H0Y503|H0Y503_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=1;tr|C9J188|C9J188_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=8;tr|C9JWF5|C9JWF5_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=8;tr|C9JV57|C9JV57_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=1	28.77906488	25.54628773	26.58507855	25.73759617
sp|Q86UX7|URP2_HUMANFermitinfamilyhomolog3OS=HomosapiensGN=FERMT3PE=1SV=1;tr|F5H1C6|F5H1C6_HUMANFermitinfamilyhomolog3(Fragment)OS=HomosapiensGN=FERMT3PE=1SV=1;tr|F5H3I6|F5H3I6_HUMANFermitinfamilyhomolog3(Fragment)OS=HomosapiensGN=FERMT3PE=1SV=1;tr|H0YFT5|H0YFT5_HUMANFermitinfamilyhomolog3(Fragment)OS=HomosapiensGN=FERMT3PE=1SV=1	54.48214274	54.86470684	53.79686957	57.78376847
sp|Q86VP6|CAND1_HUMANCullin-associatedNEDD8-dissociatedprotein1OS=HomosapiensGN=CAND1PE=1SV=2;tr|A0A0C4DGH5|A0A0C4DGH5_HUMANCullin-associatedNEDD8-dissociatedprotein1(Fragment)OS=HomosapiensGN=CAND1PE=1SV=1;tr|H0YH27|H0YH27_HUMANCullin-associatedNEDD8-dissociatedprotein1(Fragment)OS=HomosapiensGN=CAND1PE=1SV=1;sp|O75155|CAND2_HUMANCullin-associatedNEDD8-dissociatedprotein2OS=HomosapiensGN=CAND2PE=1SV=3	57.34149839	54.31644121	43.14950854	59.16063555
sp|Q8IV08|PLD3_HUMANPhospholipaseD3OS=HomosapiensGN=PLD3PE=1SV=1;tr|M0R3G9|M0R3G9_HUMANPhospholipaseD3(Fragment)OS=HomosapiensGN=PLD3PE=1SV=1;tr|M0R1F7|M0R1F7_HUMANPhospholipaseD3(Fragment)OS=HomosapiensGN=PLD3PE=1SV=8;tr|M0R2W7|M0R2W7_HUMANPhospholipaseD3(Fragment)OS=HomosapiensGN=PLD3PE=1SV=1;tr|E2QRG1|E2QRG1_HUMANPhospholipaseD3(Fragment)OS=HomosapiensGN=PLD3PE=1SV=1	10.68276509	11.71190279	10.15438856	10.89128271
sp|Q8N392|RHG18_HUMANRhoGTPase-activatingprotein18OS=HomosapiensGN=ARHGAP18PE=1SV=3	29.80481275	26.95782034	25.09685659	24.403745
sp|Q8NC51|PAIRB_HUMANPlasminogenactivatorinhibitor1RNA-bindingproteinOS=HomosapiensGN=SERBP1PE=1SV=2	35.74214496	33.59211291	29.50448208	23.13261864
sp|Q8NCW5|NNRE_HUMANNAD(P)H-hydrateepimeraseOS=HomosapiensGN=NAXEPE=1SV=2;tr|Q5T3I4|Q5T3I4_HUMANNAD(P)H-hydrateepimeraseOS=HomosapiensGN=NAXEPE=1SV=1;tr|Q5T3I3|Q5T3I3_HUMANNAD(P)H-hydrateepimeraseOS=HomosapiensGN=NAXEPE=1SV=1	70.0639343	75.36217661	78.25746846	72.66695391
sp|Q92688|AN32B_HUMANAcidicleucine-richnuclearphosphoprotein32familymemberBOS=HomosapiensGN=ANP32BPE=1SV=1	62.81483602	64.67545386	64.14514243	58.08406107
sp|Q96AG4|LRC59_HUMANLeucine-richrepeat-containingprotein59OS=HomosapiensGN=LRRC59PE=1SV=1;tr|I3L223|I3L223_HUMANLeucine-richrepeat-containingprotein59OS=HomosapiensGN=LRRC59PE=1SV=1	63.52092949	64.80914096	59.27568549	63.84718611
sp|Q96BY6|DOC10_HUMANDedicatorofcytokinesisprotein10OS=HomosapiensGN=DOCK10PE=1SV=3;tr|H0YFC5|H0YFC5_HUMANDedicatorofcytokinesisprotein10(Fragment)OS=HomosapiensGN=DOCK10PE=1SV=1;tr|F8WE73|F8WE73_HUMANDedicatorofcytokinesisprotein10OS=HomosapiensGN=DOCK10PE=1SV=1;tr|H7C0I3|H7C0I3_HUMANDedicatorofcytokinesisprotein10(Fragment)OS=HomosapiensGN=DOCK10PE=1SV=1	33.85231397	36.22450559	32.18853861	35.30502933
sp|Q96C19|EFHD2_HUMANEF-handdomain-containingproteinD2OS=HomosapiensGN=EFHD2PE=1SV=1;tr|H0Y4Y4|H0Y4Y4_HUMANEF-handdomain-containingproteinD2(Fragment)OS=HomosapiensGN=EFHD2PE=1SV=1;tr|A0A087X1Z2|A0A087X1Z2_HUMANEF-handdomain-containingproteinD1OS=HomosapiensGN=EFHD1PE=1SV=1;sp|Q9BUP0|EFHD1_HUMANEF-handdomain-containingproteinD1OS=HomosapiensGN=EFHD1PE=1SV=1;tr|C9JTV4|C9JTV4_HUMANEF-handdomain-containingproteinD1(Fragment)OS=HomosapiensGN=EFHD1PE=1SV=1;tr|Q8WYH2|Q8WYH2_HUMANEF-handdomain-containingproteinD1OS=HomosapiensGN=PP1187PE=1SV=1	59.80392287	57.72173394	62.07147488	61.56424745
sp|Q96P70|IPO9_HUMANImportin-9OS=HomosapiensGN=IPO9PE=1SV=3	47.49238506	48.65036085	49.12893886	38.78421919
